PATHWAY_SORTORDER,BIOCHEMICAL,SUPER_PATHWAY,SUB_PATHWAY,COMP_ID,PLATFORM,CHEMICAL_ID,RI,MASS,CAS,PUBCHEM,CHEMSPIDER,KEGG,HMDB_ID
1644,stearoylcarnitine (C18),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",34409,LC/MS Pos Late,100001391,1485,428.37344,18822-91-8,6426855,21233653,,HMDB00848
2894,stigmastadienone,Lipid,Sterol,63060,LC/MS Pos Late,100021199,2688,411.36215,,6442194,4946289,,
1497,suberate (C8-DC),Lipid,"Fatty Acid, Dicarboxylate",15730,LC/MS Polar,100000016,2577.6,173.08193,505-48-6,10457,10025,C08278,HMDB00893
1288,succinate,Energy,TCA Cycle,1437,LC/MS Polar,252,3149,117.01933,110-15-6,1110,1078,C00042,HMDB00254
5293,succinimide,Xenobiotics,Chemical,41888,LC/MS Polar,100003696,2155,116.03532,123-56-8,11439,10955,C07273,
1287,succinylcarnitine (C4-DC),Energy,TCA Cycle,37058,LC/MS Pos Early,100001948,2291,262.12852,256928-74-2,71464481,28639166,,HMDB61717
5185,sulfate*,Xenobiotics,Chemical,46960,LC/MS Neg,100002528,616,96.9601,14808-79-8,1118,1086,C00059,HMDB01448
4527,syringic acid,Xenobiotics,Food Component/Plant,37091,LC/MS Neg,100001919,1450,197.04554,530-57-4,10742,10289,C10833,HMDB02085
4528,tartarate,Xenobiotics,Food Component/Plant,15336,LC/MS Neg,100000295,615.3,149.00916,87-69-4;6106-24-7,444305,852,C00898,HMDB00956
4655,tartronate (hydroxymalonate),Xenobiotics,Food Component/Plant,20693,LC/MS Neg,100000840,610,118.99859,80-69-3,45,44,C02287,HMDB35227
405,taurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",2125,LC/MS Pos Early,512,660,126.02195,107-35-7,1123,1091,C00245,HMDB00251
3085,tauro-alpha-muricholate,Lipid,Primary Bile Acid Metabolism,42605,LC/MS Neg,100004064,4745,514.28439,,,,,
3086,tauro-beta-muricholate,Lipid,Primary Bile Acid Metabolism,33983,LC/MS Neg,100001250,4774,514.28439,25696-60-0,168408,147312,,HMDB00932
3082,taurochenodeoxycholate,Lipid,Primary Bile Acid Metabolism,18494,LC/MS Neg,1629,5250,498.28948,6009-98-9,387316,343282,C05465,HMDB00951
3154,taurochenodeoxycholic acid 3-sulfate,Lipid,Secondary Bile Acid Metabolism,62890,LC/MS Neg,100021093,4809,288.61951,,,24850141,,HMDB02486
3075,taurocholate,Lipid,Primary Bile Acid Metabolism,18497,LC/MS Neg,1648,5150,514.28439,145-42-6,6675,,C05122,HMDB00036
3149,taurocholenate sulfate*,Lipid,Secondary Bile Acid Metabolism,32807,LC/MS Neg,100001990,4750,279.61422,,,,,
3142,taurohyodeoxycholic acid,Lipid,Secondary Bile Acid Metabolism,43588,LC/MS Neg,100003869,5073,498.28948,38411-85-7,119046,106373,,
3117,taurolithocholate 3-sulfate,Lipid,Secondary Bile Acid Metabolism,36850,LC/MS Neg,100001658,5027,280.62205,64936-83-0,440071,389078,C03642,HMDB02580
3161,tauroursodeoxycholic acid sulfate (2),Lipid,Secondary Bile Acid Metabolism,62785,LC/MS Neg,100020845,4603,288.61951,,,,,
1512,tetradecanedioate (C14-DC),Lipid,"Fatty Acid, Dicarboxylate",35669,LC/MS Neg,100001613,3985,257.17583,821-38-5,13185,12630,,HMDB00872
4007,thiamin (Vitamin B1),Cofactors and Vitamins,Thiamine Metabolism,5341,LC/MS Pos Early,873,3050,265.11176,59-43-8,1130,,C00378,HMDB00235
5326,thioproline,Xenobiotics,Chemical,53231,LC/MS Pos Early,100009232,1250,134.02703,34592-47-4,93176,84120,,
3944,threonate,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,27738,LC/MS Polar,100001022,2384,135.02989,70753-61-6,151152,133224,C01620,HMDB00943
16,threonine,Amino Acid,"Glycine, Serine and Threonine Metabolism",1284,LC/MS Pos Early,564,1514,120.06552,72-19-5,6288,6051,C00188,HMDB00167
893,threonylphenylalanine,Peptide,Dipeptide,31530,LC/MS Pos Early,100001125,3077,267.13394,16875-27-7,4099799,3313819,,HMDB29068
3873,thymidine,Nucleotide,"Pyrimidine Metabolism, Thymine containing",2183,LC/MS Neg,872,1963.7,241.08299,50-89-5,5789,5585,C00214,HMDB00273
3869,thymidine 5'-monophosphate,Nucleotide,"Pyrimidine Metabolism, Thymine containing",12023,LC/MS Neg,1248,883,321.04933,33430-62-5,9700,10239189,C00364,HMDB01227
3875,thymidine sulfate (2),Nucleotide,"Pyrimidine Metabolism, Thymine containing",63408,LC/MS Neg,100021493,1731,321.03981,,,,,
3876,thymine,Nucleotide,"Pyrimidine Metabolism, Thymine containing",604,LC/MS Neg,882,1654,125.03565,65-71-4,1135,1103,C00178,HMDB00262
440,trans-4-hydroxyproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,32306,LC/MS Pos Early,1001,1064,132.06552,51-35-4,5810,5605,C01157,HMDB00725
73,trans-urocanate,Amino Acid,Histidine Metabolism,607,LC/MS Pos Early,537,2285,139.05021,104-98-3,736715,643824,C00785,HMDB00301
1296,tricarballylate,Energy,TCA Cycle,15729,LC/MS Polar,2053,4200,175.02481,99-14-9,14925,14220,C19806,HMDB31193
3917,trigonelline (N'-methylnicotinate),Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,32401,LC/MS Pos Early,100001092,1388,138.05496,535-83-1,5570,5369,C01004,HMDB00875
1975,trimethylamine N-oxide,Lipid,Phospholipid Metabolism,40406,LC/MS Pos Early,100003397,2100,76.07569,1184-78-7,1145,1113,C01104,HMDB00925
263,tryptamine,Amino Acid,Tryptophan Metabolism,6104,LC/MS Pos Early,1095,3062,161.10733,61-54-1,1150,1118,C00398,HMDB00303
228,tryptophan,Amino Acid,Tryptophan Metabolism,54,LC/MS Pos Early,565,2986,205.09716,73-22-3,6305,6066,C00078,HMDB00929
157,tyramine,Amino Acid,Tyrosine Metabolism,1603,LC/MS Pos Early,1133,2540,138.09134,60-19-5,5610,5408,C00483,HMDB00306
151,tyrosine,Amino Acid,Tyrosine Metabolism,1299,LC/MS Pos Early,815,2430,182.08117,60-18-4,6057,5833,C00082,HMDB00158
163,tyrosol,Amino Acid,Tyrosine Metabolism,41515,LC/MS Neg,100003493,2716,137.0608,501-94-0,10393,9964,C06044,HMDB04284
1504,undecanedioate (C11-DC),Lipid,"Fatty Acid, Dicarboxylate",42395,LC/MS Neg,100001617,2440,215.12888,1852-04-6,15816,15037,,HMDB00888
3822,uracil,Nucleotide,"Pyrimidine Metabolism, Uracil containing",605,LC/MS Pos Early,825,827,113.03456,66-22-8,1174,1141,C00106,HMDB00300
3737,urate,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",1604,LC/MS Neg,1134,757.1,167.02106,69-93-2;120K5305,1175,,C00366,HMDB00289
3821,uridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",606,LC/MS Neg,535,1457.6,243.06226,58-96-8,6029,5807,C00299,HMDB00296
3818,uridine 3'-monophosphate (3'-UMP),Nucleotide,"Pyrimidine Metabolism, Uracil containing",39764,LC/MS Polar,106,3800,323.02859,35170-0-7;35170-03-7,101543,91753,C01368,
3816,uridine 5'-monophosphate (UMP),Nucleotide,"Pyrimidine Metabolism, Uracil containing",2856,LC/MS Pos Early,869,590,325.04315,3387-36-8,6030,1399139,C00105,HMDB00288
3820,"uridine-2',3'-cyclic monophosphate",Nucleotide,"Pyrimidine Metabolism, Uracil containing",37137,LC/MS Neg,75,1090,305.01803,40632-52-8,439715,3824355,C02355,HMDB11640
3159,ursocholate,Lipid,Secondary Bile Acid Metabolism,57573,LC/MS Neg,100002913,4648,407.28029,2955-27-3,,,,
3119,ursodeoxycholate,Lipid,Secondary Bile Acid Metabolism,1605,LC/MS Neg,1135,5055,391.28538,128-13-2,31401,29131,C07880,HMDB00946
3156,ursodeoxycholate sulfate (1),Lipid,Secondary Bile Acid Metabolism,52970,LC/MS Neg,100009261,4328,235.11746,,,,,
3157,ursodeoxycholate sulfate (2),Lipid,Secondary Bile Acid Metabolism,52971,LC/MS Neg,100009262,4538,235.11746,,,,,
1324,valerate (5:0),Lipid,Short Chain Fatty Acid,33443,LC/MS Neg,1136,1718,101.0608,109-52-4,7991,7701,C00803,HMDB00892
1607,valerylglycine,Lipid,Fatty Acid Metabolism (Acyl Glycine),36768,LC/MS Neg,100001451,2071,158.08226,24003-66-5,4737557,3924818,,HMDB00927
353,valine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",1649,LC/MS Pos Early,566,2479,118.08626,72-18-4,6287,6050,C00183,HMDB00883
937,valylglutamine,Peptide,Dipeptide,42079,LC/MS Pos Early,100003640,2295,246.14484,42854-54-6,5253209,4419671,,HMDB29125
938,valylglycine,Peptide,Dipeptide,40475,LC/MS Pos Early,100003641,2444,175.10772,686-43-1,136487,120256,,HMDB29127
941,valylleucine,Peptide,Dipeptide,39994,LC/MS Pos Early,100003210,3138,231.17032,22906-55-4,352039,312586,,HMDB29131
3729,xanthine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",3147,LC/MS Pos Early,1004,1032,153.04071,69-89-6,1188,1151,C00385,HMDB00292
3731,xanthosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",15136,LC/MS Neg,100000299,1075,283.0684,146-80-5,64959,58484,C01762,HMDB00299
249,xanthurenate,Amino Acid,Tryptophan Metabolism,15679,LC/MS Neg,100000015,1476,204.03023,59-007,5699,5497,C02470,HMDB00881
1115,xylose,Carbohydrate,Pentose Metabolism,15581,LC/MS Polar,826,1727,195.05103,609-06-3,135191,85957,C00181,HMDB00098
