PATHWAY_SORTORDER,BIOCHEMICAL,SUPER_PATHWAY,SUB_PATHWAY,COMP_ID,PLATFORM,CHEMICAL_ID,RI,MASS,CAS,PUBCHEM,CHEMSPIDER,KEGG,HMDB_ID
2797,"sphingomyelin (d18:1/20:1, d18:2/20:0)*",Lipid,Sphingomyelins,48491,LC/MS Pos Late,100006292,2383,757.6218,222403-67-0,,,,
2798,"sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*",Lipid,Sphingomyelins,57481,LC/MS Pos Late,100006293,2039,755.60615,,,,,
2799,"sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*",Lipid,Sphingomyelins,52495,LC/MS Pos Late,100009025,2793,773.65311,,,,,
2801,"sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",Lipid,Sphingomyelins,48493,LC/MS Pos Late,100006295,2666,785.65311,,,29368329,,HMDB12104
2802,"sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*",Lipid,Sphingomyelins,57477,LC/MS Pos Late,100006296,2209,783.63746,,,,,
2804,"sphingomyelin (d18:1/24:1, d18:2/24:0)*",Lipid,Sphingomyelins,47153,LC/MS Pos Late,100005986,3033,813.68441,94359-13-4,,24846874,,HMDB12107
2806,"sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*",Lipid,Sphingomyelins,57478,LC/MS Pos Late,100015792,3500,829.71571,,,24846885,,
2789,"sphingomyelin (d18:2/14:0, d18:1/14:1)*",Lipid,Sphingomyelins,47154,LC/MS Pos Late,100005985,1860,673.5279,,,,,
2792,"sphingomyelin (d18:2/16:0, d18:1/16:1)*",Lipid,Sphingomyelins,42459,LC/MS Pos Late,100004329,2002,701.5592,,,,,
2784,sphingomyelin (d18:2/18:1)*,Lipid,Sphingomyelins,57474,LC/MS Pos Late,100015788,1904,727.57485,,,,,
2800,"sphingomyelin (d18:2/21:0, d16:2/23:0)*",Lipid,Sphingomyelins,57480,LC/MS Pos Late,100015790,2330,771.63748,,,,,
2803,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",Lipid,Sphingomyelins,52435,LC/MS Pos Late,100008956,2845,799.66868,,,,,
2785,sphingomyelin (d18:2/23:1)*,Lipid,Sphingomyelins,57482,LC/MS Pos Late,100015791,2315,797.65308,,,,,
2805,"sphingomyelin (d18:2/24:1, d18:1/24:2)*",Lipid,Sphingomyelins,52437,LC/MS Pos Late,100008957,2635,811.66868,,,,,
2786,sphingomyelin (d18:2/24:2)*,Lipid,Sphingomyelins,57479,LC/MS Pos Late,100015789,2215,809.65308,,,,,
2834,sphingosine,Lipid,Sphingosines,17747,LC/MS Pos Late,297,1393,300.28971,123-78-4,5353955,4510275,C00319,HMDB00252
2836,sphingosine 1-phosphate,Lipid,Sphingosines,34445,LC/MS Polar,100000626,1850,378.24148,26993-30-6,5283560,4446673,C06124,HMDB00277
4520,stachydrine,Xenobiotics,Food Component/Plant,34384,LC/MS Pos Early,100001296,1440,144.10191,4136-37-2,115244,103115,C10172,HMDB04827
1342,stearate (18:0),Lipid,Long Chain Saturated Fatty Acid,1358,LC/MS Neg,439,5872,283.26425,57-11-4,5281,5091,C01530,HMDB00827
1899,stearoyl ethanolamide,Lipid,Endocannabinoid,38625,LC/MS Pos Late,100002254,1787,328.32101,111-57-9,27902,25958,,HMDB13078
2780,stearoyl sphingomyelin (d18:1/18:0),Lipid,Sphingomyelins,19503,LC/MS Pos Late,1538,2400,731.60615,85187-10-6;85187-10-6,6453725,4956085,C00550,HMDB01348
1644,stearoylcarnitine (C18),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",34409,LC/MS Pos Late,100001391,1485,428.37344,18822-91-8,6426855,21233653,,HMDB00848
1715,stearoylcholine*,Lipid,Fatty Acid Metabolism (Acyl Choline),57464,LC/MS Pos Late,100015759,1520,370.36797,,,,,
1497,suberate (C8-DC),Lipid,"Fatty Acid, Dicarboxylate",15730,LC/MS Neg,100000016,804.3,173.08193,505-48-6,10457,10025,C08278,HMDB00893
1288,succinate,Energy,TCA Cycle,1437,LC/MS Polar,252,3149,117.01933,110-15-6,1110,1078,C00042,HMDB00254
408,succinoyltaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",63678,LC/MS Polar,100021220,2572,224.02343,,,20509456,,
5185,sulfate*,Xenobiotics,Chemical,46960,LC/MS Neg,100002528,616,96.9601,14808-79-8,1118,1086,C00059,HMDB01448
4655,tartronate (hydroxymalonate),Xenobiotics,Food Component/Plant,20693,LC/MS Neg,100000840,610,118.99859,80-69-3,45,44,C02287,HMDB35227
405,taurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",2125,LC/MS Pos Early,512,660,126.02195,107-35-7,1123,1091,C00245,HMDB00251
3085,tauro-alpha-muricholate,Lipid,Primary Bile Acid Metabolism,42605,LC/MS Neg,100004064,4745,514.28439,,,,,
3082,taurochenodeoxycholate,Lipid,Primary Bile Acid Metabolism,18494,LC/MS Neg,1629,5250,498.28948,6009-98-9,387316,343282,C05465,HMDB00951
3075,taurocholate,Lipid,Primary Bile Acid Metabolism,18497,LC/MS Neg,1648,5150,514.28439,145-42-6,6675,,C05122,HMDB00036
3149,taurocholenate sulfate*,Lipid,Secondary Bile Acid Metabolism,32807,LC/MS Neg,100001990,4750,279.61422,,,,,
409,taurocyamine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",35117,LC/MS Pos Early,100001418,710,168.04374,543-18-0,68340,61635,C01959,HMDB03584
3142,taurohyodeoxycholic acid,Lipid,Secondary Bile Acid Metabolism,43588,LC/MS Neg,100003869,5073,498.28948,38411-85-7,119046,106373,,
3116,taurolithocholate,Lipid,Secondary Bile Acid Metabolism,31889,LC/MS Neg,100001065,5345,482.29456,516-90-5,10595,10150,C02592,HMDB00722
3117,taurolithocholate 3-sulfate,Lipid,Secondary Bile Acid Metabolism,36850,LC/MS Neg,100001658,5027,280.62205,64936-83-0,440071,389078,C03642,HMDB02580
3131,tauroursodeoxycholate,Lipid,Secondary Bile Acid Metabolism,39378,LC/MS Neg,100002912,5025,498.28948,14605-22-2,9848818,24539842,,HMDB00874
1515,tetradecadienedioate (C14:2-DC)*,Lipid,"Fatty Acid, Dicarboxylate",62918,LC/MS Neg,100021100,3148,253.14453,,,,,
1374,tetradecadienoate (14:2)*,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),62850,LC/MS Neg,100020343,5292,223.17035,39039-37-7,5312409,4471834,,HMDB00560
1512,tetradecanedioate (C14-DC),Lipid,"Fatty Acid, Dicarboxylate",35669,LC/MS Neg,100001613,3985,257.17583,821-38-5,13185,12630,,HMDB00872
5326,thioproline,Xenobiotics,Chemical,53231,LC/MS Pos Early,100009232,1250,134.02703,34592-47-4,93176,84120,,
3944,threonate,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,27738,LC/MS Polar,100001022,2384,135.02989,70753-61-6,151152,133224,C01620,HMDB00943
16,threonine,Amino Acid,"Glycine, Serine and Threonine Metabolism",1284,LC/MS Pos Early,564,1514,120.06552,72-19-5,6288,6051,C00188,HMDB00167
3873,thymidine,Nucleotide,"Pyrimidine Metabolism, Thymine containing",2183,LC/MS Neg,872,1963.7,241.08299,50-89-5,5789,5585,C00214,HMDB00273
3875,thymidine sulfate (2),Nucleotide,"Pyrimidine Metabolism, Thymine containing",63408,LC/MS Neg,100021493,1731,321.03981,,,,,
3876,thymine,Nucleotide,"Pyrimidine Metabolism, Thymine containing",604,LC/MS Neg,882,1654,125.03565,65-71-4,1135,1103,C00178,HMDB00262
341,tiglylcarnitine (C5:1-DC),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",35428,LC/MS Pos Early,100001597,2962,244.15434,64191-86-2,22833596,17216200,,HMDB02366
440,trans-4-hydroxyproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,32306,LC/MS Pos Early,1001,1064,132.06552,51-35-4,5810,5605,C01157,HMDB00725
73,trans-urocanate,Amino Acid,Histidine Metabolism,607,LC/MS Pos Early,537,2285,139.05021,104-98-3,736715,643824,C00785,HMDB00301
2782,tricosanoyl sphingomyelin (d18:1/23:0)*,Lipid,Sphingomyelins,52436,LC/MS Pos Late,100008955,3200,801.68441,,,,,HMDB12105
3917,trigonelline (N'-methylnicotinate),Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,32401,LC/MS Pos Early,100001092,1388,138.05496,535-83-1,5570,5369,C01004,HMDB00875
1975,trimethylamine N-oxide,Lipid,Phospholipid Metabolism,40406,LC/MS Pos Early,100003397,2100,76.07569,1184-78-7,1145,1113,C01104,HMDB00925
5297,trizma acetate,Xenobiotics,Chemical,20710,LC/MS Pos Early,100000856,1884,122.08117,6850-28-8,6503,73346,C07182,
228,tryptophan,Amino Acid,Tryptophan Metabolism,54,LC/MS Pos Early,565,2986,205.09716,73-22-3,6305,6066,C00078,HMDB00929
151,tyrosine,Amino Acid,Tyrosine Metabolism,1299,LC/MS Pos Early,815,2430,182.08117,60-18-4,6057,5833,C00082,HMDB00158
1504,undecanedioate (C11-DC),Lipid,"Fatty Acid, Dicarboxylate",42395,LC/MS Neg,100001617,2440,215.12888,1852-04-6,15816,15037,,HMDB00888
3822,uracil,Nucleotide,"Pyrimidine Metabolism, Uracil containing",605,LC/MS Pos Early,825,827,113.03456,66-22-8,1174,1141,C00106,HMDB00300
3737,urate,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",1604,LC/MS Neg,1134,757.1,167.02106,69-93-2;120K5305,1175,,C00366,HMDB00289
415,urea,Amino Acid,Urea cycle; Arginine and Proline Metabolism,1670,LC/MS Pos Early,533,700,121.07201,57-13-6,1176,1143,C00086,HMDB00294
3821,uridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",606,LC/MS Neg,535,1457.6,243.06226,58-96-8,6029,5807,C00299,HMDB00296
1324,valerate (5:0),Lipid,Short Chain Fatty Acid,33443,LC/MS Neg,1136,1718,101.0608,109-52-4,7991,7701,C00803,HMDB00892
1629,valerylcarnitine (C5),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Short Chain)",34406,LC/MS Pos Early,100001394,3112,246.16999,40225-14-7,6426903,4932322,,HMDB13128
353,valine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",1649,LC/MS Neg,566,909.4,116.0717,72-18-4,6287,6050,C00183,HMDB00883
938,valylglycine,Peptide,Dipeptide,40475,LC/MS Neg,100003641,1506,173.09316,686-43-1,136487,120256,,HMDB29127
941,valylleucine,Peptide,Dipeptide,39994,LC/MS Pos Early,100003210,3138,231.17032,22906-55-4,352039,312586,,HMDB29131
182,vanillactate,Amino Acid,Tyrosine Metabolism,54910,LC/MS Neg,100006129,1625,211.06119,2475-56-1,160637,141152,,HMDB00913
3731,xanthosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",15136,LC/MS Neg,100000299,1075,283.0684,146-80-5,64959,58484,C01762,HMDB00299
249,xanthurenate,Amino Acid,Tryptophan Metabolism,15679,LC/MS Pos Early,100000015,2236,206.04479,59-007,5699,5497,C02470,HMDB00881
